module,type,name,res_id,src,value,comments
account,model,"ir.model,name",account.model_report_account_report_journal,Account Journal Report,Report de Diario Contable,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position__account_ids,Account Mapping,Mapeo de cuentas,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_template__account_ids,Account Mapping,Mapeo de cuentas,
account,model_terms,"ir.ui.view,arch_db",account.view_account_position_form,Account Mapping,Mapeo de cuentas,
account,model,"ir.model,name",account.model_account_move_reversal,Account Move Reversal,Revocación de movimiento en cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_move_reversal,Account Move Reversal,Revocación de movimiento en cuenta,
account,model,"ir.model.fields,field_description",account.field_account_journal__bank_acc_number,Account Number,Número de cuenta,
account,model,"ir.model.fields,field_description",account.field_account_setup_bank_manual_config__acc_number,Account Number,Número de cuenta,
account,model,"ir.model.fields,field_description",account.field_res_partner__property_account_payable_id,Account Payable,Cuenta a pagar,
account,model,"ir.model.fields,field_description",account.field_res_users__property_account_payable_id,Account Payable,Cuenta a pagar,
account,model,"ir.model,name",account.model_account_print_journal,Account Print Journal,Contabilidad. Imprimir diario,
account,model_terms,"ir.ui.view,arch_db",account.view_category_property_form,Account Properties,Propiedades de la cuenta,
account,model,"ir.model.fields,field_description",account.field_res_partner__property_account_receivable_id,Account Receivable,Cuenta a cobrar,
account,model,"ir.model.fields,field_description",account.field_res_users__property_account_receivable_id,Account Receivable,Cuenta a cobrar,
account,model,"ir.model,name",account.model_account_reconciliation_widget,Account Reconciliation widget,Widget de reconciliación de cuenta,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account_template__account_src_id,Account Source,Origen cuenta,
account,model_terms,"ir.ui.view,arch_db",account.account_bank_statement_graph,Account Statistics,Estadísticas de cuentas,
account,model_terms,"ir.ui.view,arch_db",account.account_bank_statement_pivot,Account Statistics,Estadísticas de cuentas,
account,model_terms,"ir.ui.view,arch_db",account.account_move_line_graph_date,Account Statistics,Estadísticas de cuentas,
account,model_terms,"ir.ui.view,arch_db",account.account_move_line_graph_date_cash_basis,Account Statistics,Estadísticas de cuentas,
account,model,"ir.model,name",account.model_account_account_tag,Account Tag,Etiqueta de cuenta,
account,model,"ir.actions.act_window,name",account.account_tag_action,Account Tags,Etiquetas de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.account_tax_view_tree,Account Tax,Cuenta de impuestos,
account,model_terms,"ir.ui.view,arch_db",account.view_tax_form,Account Tax,Cuenta de impuestos,
account,model_terms,"ir.ui.view,arch_db",account.view_tax_tree,Account Tax,Cuenta de impuestos,
account,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_form,Account Tax Template,Plantilla de impuestos,
account,model_terms,"ir.ui.view,arch_db",account.view_account_tax_template_tree,Account Tax Template,Plantilla de impuestos,
account,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_taxcloud,Account TaxCloud,Cuenta TaxCloud,
account,model_terms,"ir.ui.view,arch_db",account.view_account_chart_template_seacrh,Account Template,Plantilla de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_template_form,Account Template,Plantilla de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_template_search,Account Template,Plantilla de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_template_tree,Account Template,Plantilla de cuenta,
account,model,"ir.model.fields,field_description",account.field_account_chart_template__property_stock_valuation_account_id,Account Template for Stock Valuation,Plantilla de cuenta para la valoración de acciones,
account,model,"ir.model.fields,field_description",account.field_res_company__property_stock_valuation_account_id,Account Template for Stock Valuation,Plantilla de cuenta para la valoración de acciones,
account,model,"ir.actions.act_window,name",account.action_account_template_form,Account Templates,Plantillas de cuentas,
account,model,"ir.model,name",account.model_account_account_type,Account Type,Tipo de cuenta,
account,model,"ir.model.fields,field_description",account.field_account_account_type__name,Account Type,Tipo de cuenta,
account,model,"ir.model.fields,field_description",account.field_account_setup_bank_manual_config__related_acc_type,Account Type,Tipo de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_search,Account Type,Tipo de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_template_search,Account Type,Tipo de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_type_form,Account Type,Tipo de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_type_search,Account Type,Tipo de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_type_tree,Account Type,Tipo de cuenta,
account,model,"ir.model.fields,help",account.field_account_account__user_type_id,"Account Type is used for information purpose, to generate country-specific legal reports, and set the rules to close a fiscal year and generate opening entries.","El tipo de cuenta es usado con propósito informativo, para generar informes legales específicos de cada país, y establecer las reglas para cerrar un ejercicio fiscal y generar los apuntes de apertura.",
account,model,"ir.model.fields,help",account.field_account_move_line__user_type_id,"Account Type is used for information purpose, to generate country-specific legal reports, and set the rules to close a fiscal year and generate opening entries.","El tipo de cuenta es usado con propósito informativo, para generar informes legales específicos de cada país, y establecer las reglas para cerrar un ejercicio fiscal y generar los apuntes de apertura.",
account,model,"ir.actions.act_window,name",account.action_account_type_form,Account Types,Tipos de cuentas,
account,model,"ir.model.fields,field_description",account.field_account_journal__type_control_ids,Account Types Allowed,Tipos de cuenta permitidos,
account,model,"ir.model,name",account.model_account_unreconcile,Account Unreconcile,Desconciliar cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_group_search,Account group,Grupo de cuenta,
account,model_terms,"ir.ui.view,arch_db",account.view_account_group_search,Account groups,Grupos de cuenta,
account,model,"ir.model.fields,help",account.field_account_setup_bank_manual_config__acc_holder_name,"Account holder name, in case it is different than the name of the Account Holder","Nombre del titular de la cuenta, en caso de que sea diferente al nombre del titular de la cuenta",
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account__account_src_id,Account on Product,Cuenta de producto,
account,model,"ir.model,name",account.model_report_account_report_invoice_with_payments,Account report with payment lines,Reporte de cuenta con detalle de pagos,
account,model,"ir.model.fields,field_description",account.field_account_account_template__tag_ids,Account tag,Etiqueta de cuenta,
account,model,"ir.model.fields,field_description",account.field_account_tax_template__tag_ids,Account tag,Etiqueta de cuenta,
account,model,"ir.model.fields,help",account.field_account_tax__refund_account_id,Account that will be set on invoice tax lines for credit notes. Leave empty to use the expense account.,Cuenta que se establecerá en las líneas de impuestos de facturas para notas de crédito. Déjalo vacío para usar la cuenta de gastos.,
account,model,"ir.model.fields,help",account.field_account_tax__account_id,Account that will be set on invoice tax lines for invoices. Leave empty to use the expense account.,Cuenta destinada a facturas. Dejar vacío para utilizar la cuenta de gastos.,
account,model,"ir.model.fields,help",account.field_account_tax_template__account_id,Account that will be set on invoice tax lines for invoices. Leave empty to use the expense account.,Cuenta destinada a facturas. Dejar vacío para utilizar la cuenta de gastos.,
account,model,"ir.model.fields,help",account.field_account_tax_template__refund_account_id,Account that will be set on invoice tax lines for refunds. Leave empty to use the expense account.,Establece la cuenta por defecto en las líneas de impuesto para las facturas rectificativas. Déjelo vacío para usar la cuenta de gastos.,
account,model,"ir.model.fields,help",account.field_account_tax__cash_basis_base_account_id,Account that will be set on lines created in cash basis journal entry and used to keep track of the tax base amount.,Cuenta que se establecerá en las líneas de asientos contables en el diario con base en efectivo y que se utilizarán para realizar un seguimiento del monto del impuesto base imponible.,
account,model,"ir.model.fields,help",account.field_account_tax_template__cash_basis_base_account_id,Account that will be set on lines created in cash basis journal entry and used to keep track of the tax base amount.,Cuenta que se establecerá en las líneas de asientos contables en el diario con base en efectivo y que se utilizarán para realizar un seguimiento del monto del impuesto base imponible.,
account,model,"ir.model.fields,field_description",account.field_account_fiscal_position_account__account_dest_id,Account to Use Instead,Cuenta alternativa,
account,model,"ir.model.fields,help",account.field_account_tax__cash_basis_account_id,"Account used as counterpart for the journal entry, for taxes eligible based on payments.","Cuenta utilizada como contraparte para el asiento diario, para impuestos aplicables basados en pagos.",
account,model,"ir.model.fields,help",account.field_account_tax_template__cash_basis_account_id,"Account used as counterpart for the journal entry, for taxes eligible based on payments.","Cuenta utilizada como contraparte para el asiento diario, para impuestos aplicables basados en pagos.",
account,model,"ir.actions.server,name",account.ir_cron_reverse_entry_ir_actions_server,Account; Reverse entries,Contabilidad: Generar asientos de reverso,
account,model,"ir.cron,cron_name",account.ir_cron_reverse_entry,Account; Reverse entries,Contabilidad: Generar asientos de reverso,
account,model,"ir.cron,name",account.ir_cron_reverse_entry,Account; Reverse entries,Contabilidad: Generar asientos de reverso,
